X_coords,Y_coords,cellID,BET_jan-mar,BET_apr-jun,BET_jul-sep,BET_oct-dec
-20.5,-37.5,587,0.006499187327723941,0.0014892626687129198,0.0013710679293720872,0.002738118145303908
80.5,-37.5,687,0.012195129406710834,NA,NA,0.010611136682934988
81.5,-37.5,688,0.01278862003067847,NA,NA,0.009279258396916104
82.5,-37.5,689,0.010043604421300957,NA,NA,0.007120483862424867
83.5,-37.5,690,0.010058162586163419,NA,NA,0.006887699162557643
84.5,-37.5,691,0.010074301315898725,NA,NA,0.006652471476521825
85.5,-37.5,692,0.01020507763937036,NA,NA,0.005738576311412107
86.5,-37.5,693,0.011057692429677092,NA,NA,0.005738576311412107
87.5,-37.5,694,0.01105642616389756,NA,NA,0.005788455077776454
88.5,-37.5,695,0.011854896054443023,NA,NA,0.006291043759750611
89.5,-37.5,696,0.011611548313238835,NA,NA,0.006119309693923038
-99.5,-36.5,753,0.026658625396504213,NA,NA,0.009199085188747473
-98.5,-36.5,754,0.026503730550919584,NA,NA,0.008735980544972538
-97.5,-36.5,755,0.027719847119474058,NA,NA,0.00884268938882387
-96.5,-36.5,756,0.027346399450553265,NA,NA,0.008430825541635514
-95.5,-36.5,757,0.032678965752599105,NA,NA,0.008426013438912418
-94.5,-36.5,758,0.03205340246494631,NA,NA,0.008039197203368676
-93.5,-36.5,759,0.018812488432400944,NA,NA,0.005067262769953122
-92.5,-36.5,760,0.016007555086868065,NA,NA,0.0046244706243514355
-91.5,-36.5,761,0.014854918366154827,NA,NA,0.004472532099054383
-90.5,-36.5,762,0.016386837294380334,NA,NA,0.004607226370844817
-79.5,-36.5,773,0.02836020190965022,NA,NA,NA
-78.5,-36.5,774,0.02742771017577444,NA,NA,NA
-77.5,-36.5,775,0.01901972474525386,NA,NA,NA
-76.5,-36.5,776,0.016671930234393315,NA,NA,NA
-75.5,-36.5,777,0.008807934718244866,NA,NA,NA
-74.5,-36.5,778,0.006964595716722751,NA,NA,NA
-73.5,-36.5,779,0.014552499957747938,NA,NA,NA
-72.5,-36.5,780,0.02315259134436617,NA,NA,NA
-71.5,-36.5,781,0.014916654656444029,NA,NA,NA
-70.5,-36.5,782,0.013200232112393922,NA,NA,NA
-69.5,-36.5,783,0.010891824613246783,NA,NA,0.006196399706075492
