X_coords,Y_coords,cellID,ALB_jan-mar,ALB_apr-jun,ALB_jul-sep,ALB_oct-dec
-99.5,-32.5,1673,0.0027908723144883705,NA,NA,0.002546486956550234
-98.5,-32.5,1674,0.002770866475414579,NA,NA,0.0028691816545882544
-97.5,-32.5,1675,0.002755846806752292,NA,NA,0.0028691816545882544
-96.5,-32.5,1676,0.002275896947310692,NA,NA,0.0029443403940920443
-95.5,-32.5,1677,0.0022005652734054548,NA,NA,0.002905201122344699
-94.5,-32.5,1678,0.0024322044971575108,NA,NA,0.0025559745576890732
-93.5,-32.5,1679,0.0023748458286145264,NA,NA,0.002185316101345361
-92.5,-32.5,1680,0.0017378202797207077,NA,NA,0.0013757864552004836
-91.5,-32.5,1681,0.0019719761684148965,NA,NA,0.0017023023322953724
-90.5,-32.5,1682,0.0019857214624924213,NA,NA,0.0017367696520541195
-79.5,-32.5,1693,0.0019620374252231755,NA,NA,NA
-78.5,-32.5,1694,0.0014154862824588951,NA,NA,NA
-77.5,-32.5,1695,0.0043635336114184395,NA,NA,NA
-76.5,-32.5,1696,0.001894604883923399,NA,NA,NA
-75.5,-32.5,1697,0.0021314069130185655,NA,NA,NA
-74.5,-32.5,1698,0.003166460938481228,NA,NA,NA
-73.5,-32.5,1699,0.004394971291058817,NA,NA,NA
-72.5,-32.5,1700,0.005582304270817756,NA,NA,NA
