Sc_name,C_name,Code,Taxo_group,Tribe,Genera,Stock_name,Ocean,Ocean_region,Country,Local_area,Area,Lat,Lon,Period_study,Startyear_study,Finalyear_study,Total_size,Sex,Lmax,Wmax,Growth_size,Linf,k,to,Growth_method,Tmax,Tmax_Taylor,Maturity_size,Lm,Lm50,Tm,Tm50,Fecundity_methods,Fecundity_size,Fmeanbatch,Oocytes_gram,Fecundity_equation,Fecundity_slope,Fecundity_Lm50,Spawning_freq,Spawning_season,Spawning_duration,Size_eggs,WL_size,WL_a,WL_b,WL_units,Source,Source_label,Source_format
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf and Oman Sea,"Western Indian Ocean (Persian Gulf and Oman Sea, Iran)",27.5,50,2003-2005,2003,2005,14968,B,132,18.4,14968,140,0.42,-0.26,Size-frequency,7,6.882857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ghodrati Shojaei2007,533,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,NA,"Natal, South Africa and Mozambique",Western Indian Ocean (South Africa and Mozambique),-26.2,35.4,1972-1991,1972,1991,5022,B,150,NA,637,134.4,0.291,-2.999,Otoliths,5,7.310278351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Govender1994,224,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,South Africa,Coast of Natal,Western Indian Ocean (South Africa),-29.83,32.29,1990s,1990,1993,NA,BF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.4,109.6,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Govender1995,675,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,United Arab Emirates,Southern Arabian Gulf ,Western Indian Ocean (United Arabian Emirates in the Arabian Gulf),24.4,53.34,2003-2004,2003,2004,3149,BB,155.2,NA,277,138.6,0.21,-1.9,Otoliths,16.2,12.38571429,278,NA,80.95827338,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Apr-Aug,5,NA,NA,NA,NA,NA,Grandcourt2005,225,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,United Arab Emirates,Southern Arabian Gulf ,Western Indian Ocean (United Arabian Emirates in the Arabian Gulf),24.4,53.34,2003-2004,2003,2004,NA,FF,155.2,NA,167,136.1,0.24,-1.7,Otoliths,15.3,10.8,168,NA,86.3,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,Apr-Aug,5,NA,NA,NA,NA,NA,Grandcourt2005,225,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,United Arab Emirates,Southern Arabian Gulf ,Western Indian Ocean (United Arabian Emirates in the Arabian Gulf),24.4,53.34,2003-2004,2003,2004,NA,MM,132.9,NA,110,125.6,0.22,-2.3,Otoliths,16.2,11.33636364,110,NA,72.8,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,Apr-Aug,5,NA,NA,NA,NA,NA,Grandcourt2005,225,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,South Africa,Natal,"Western Indian Ocean (Natal, South Africa)",-30.4,31.4,NA,NA,NA,NA,B,NA,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGFA2011,267,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf,"Western Indian Ocean (Persian Gulf, Iran)",27.4,49.4,2006-2007,2006,2007,1120,BB,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-Sept,NA,NA,NA,NA,NA,NA,Kaymaram2010,690,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf,"Western Indian Ocean (Persian Gulf, Iran)",27.4,49.4,2006-2007,2006,2007,568,FF,154,NA,NA,NA,NA,NA,NA,NA,NA,30,52,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-Sept,4,NA,NA,0.0119,2.9,W in g and FL in cm,Kaymaram2010,690,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf,"Western Indian Ocean (Persian Gulf, Iran)",27.4,49.4,2006-2007,2006,2007,552,MM,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-Sept,NA,NA,NA,0.0113,2.9,W in g and FL in cm,Kaymaram2010,690,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,Saudi Arabia,Saudi Arabian Gulf coast,"Western Indian Ocean (Arabian Gulf, Saudi Arabia)",26.5,50.4,1986-1992,1986,1992,3190,B,122.3867925,NA,3190,169.1792453,0.26,NA,Size-frequency,NA,11.53846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak: April-Jun,NA,NA,286,0.0056,2.979,W in g and FL in cm,Kedidi1993,304,paper
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Kimberley,"Eastern Indian Ocean (Kimberley, western Australia)",-14.38,124.15,1999-2002,1999,2002,3860,BB,150,25,660,115.83,0.711,-0.25,Otoliths,12.5,3.969409283,4064,56.01417323,72.84753937,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,7.15E-09,3.01,W in kg and FL in mm,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Pilbara,"Eastern Indian Ocean (Pilbara, western Australia)",-19.73,117.35,1999-2002,1999,2002,1930,BB,165,40.6,761,120.85,0.67,-0.277,Otoliths,22,4.20061194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,1.71E-09,3.22,W in kg and FL in mm,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Southwest of Australia ,Eastern Indian Ocean (Southwest of Australia),-28.62,111.868,1999-2002,1999,2002,612,BB,172,39.5,277,116.73,0.722,-0.228,Otoliths,18,3.927124654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,2.40E-09,3.17,W in kg and FL in mm,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Kimberley,"Eastern Indian Ocean (Kimberley, western Australia)",-14.38,124.15,1999-2002,1999,2002,2427,FF,150,25,324,121.877,0.646,-0.262,Otoliths,12.5,4.381962848,2248,63.7,80.94,NA,1.4,"Gross anatomical examinations of ovaries,histological examinations of the ovaries, gonadal-somatic index",21,536281.3391,NA,"BF=0.0011* FL(mm)^2.896; BF=31087*WW(whole weight, kg)^1.384",2.896,290692.1557,2.9,Sep-Jan,5,NA,NA,NA,NA,NA,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Pilbara,"Eastern Indian Ocean (Pilbara, western Australia)",-19.73,117.35,1999-2002,1999,2002,1285,FF,165,40.6,417,125.9,0.631,-0.285,Otoliths,17,4.469358162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Southwest of Australia ,Eastern Indian Ocean (Southwest of Australia),-28.62,111.868,1999-2002,1999,2002,414,FF,172,39.5,156,120.49,0.661,-0.259,Otoliths,17,4.279577912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Pilbara,"Eastern Indian Ocean (Pilbara, western Australia)",-19.73,117.35,1999-2002,1999,2002,645,MM,138,22,344,115.527,0.692,-0.293,Otoliths,22,4.042260116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Kimberley,"Eastern Indian Ocean (Kimberley, western Australia)",-14.38,124.15,1999-2002,1999,2002,1433,MM,120.1,14.7,336,107.23,0.847,-0.211,Otoliths,11,3.330912633,1816,46.5,62.83,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Western Australian stock?,Indian,Eastern,Australia ,Southwest of Australia ,Eastern Indian Ocean (Southwest of Australia),-28.62,111.868,1999-2002,1999,2002,198,MM,128.8,20.4,121,113.97,0.761,-0.214,Otoliths,18,3.72818134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mackie2003,360,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,Oman ,Gulf of Oman and Arabian Sea coast of Oman,Western Indian Ocean (Gulf of Oman and Arabian Sea coast of Oman),18.58,58.94,2000-2001,2000,2001,1245,BB,166,40,962,146.4,0.216,-2.618,Otoliths,20,11.27088889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McIlwain2005,373,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,Oman ,Gulf of Oman and Arabian Sea coast of Oman,Western Indian Ocean (Gulf of Oman and Arabian Sea coast of Oman),18.58,58.94,2000-2001,2000,2001,690,FF,153.5,27.01,545,140.44,0.309,-1.501,Otoliths,20,8.207737864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,9.41E-06,2.95,W in kg and FL in cm,Mcllwain2005,373,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,Oman ,Gulf of Oman and Arabian Sea coast of Oman,Western Indian Ocean (Gulf of Oman and Arabian Sea coast of Oman),18.58,58.94,2000-2001,2000,2001,555,MM,146.2,26.01,415,118.8,0.595,-0.73,Otoliths,10,4.312016807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,1.15E-05,2.909,W in kg and FL in cm,Mcllwain2005,373,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Indian stock,Indian,Central,India,Tuticorin in the Gulf of Mannar,"Central Indian Ocean (Gulf of Mannar, India)",8.5,79.2,1984-1986,1984,1986,NA,B,NA,NA,NA,193.8,0.2,-0.0835,Size-frequency,NA,14.9165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mohamad-Kasim1989,302,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf,Western Indian (Persian Gulf),27.5,50,2000-2001,2000,2001,6000,B,156,NA,NA,189,0.24,-0.29,Size-frequency,NA,12.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,0.0244,2.7296,W in kg and FL in cm,Motlagh2009,398,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Indian stock,Indian,Central,India ,Western coast of India between 11 Œ_N and 18Œ_ N,Central Indian Ocean (Western coast of India),14.4,72.4,1993-1995,1993,1995,36,B,95,4.2,36,121.1,0.4537,-0.039,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0.008796299,2.8704,W in g and L in cm,Naik1998,408,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,Kenya,Kenya coastal waters,Western Indian Ocean (Kenya),-3.32,41.05,1983-1986,1983,1986,2587,B,170.5,NA,232,222.3867925,0.02,0.029,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nzioka1991,424,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,Kenya,Kenya coastal waters,Western Indian Ocean (Kenya),-3.32,41.05,1983-1986,1983,1986,2587,BB,170.5,NA,232,222.3867925,0.02,0.029,Size-frequency,NA,NA,322,31.08018868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,All year [peak: Oct-May],12,NA,NA,NA,NA,NA,Nzioka1991,424,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,Kenya,Kenya coastal waters,Western Indian Ocean (Kenya),-3.32,41.05,1983-1986,1983,1986,NA,FF,170.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.16037736,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nzioka1991,424,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,Kenya,Kenya coastal waters,Western Indian Ocean (Kenya),-3.32,41.05,1983-1986,1983,1986,NA,MM,170.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nzioka1991,424,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Indian stock,Indian,Central,India ,Kerala and Karnataka,Central Indian Ocean (Southwest coast of India),12.1,74,1989-1991,1989,1991,NA,B,115,NA,NA,133.7075472,0.78,0,Size-frequency,NA,3.846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015424,2.8138,W in g and L in cm,Pillai1993,455,paper
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Indian stock,Indian,Central,India ,Southwest coast of India,Central Indian Ocean (Southwest coast  of India),10.87,74.34,1992-1994,1992,1994,NA,B,130,NA,NA,148,0.42,NA,Size-frequency,5,7.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pillai1996,456,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf,"Western Indian Ocean (Persian Gulf, Iran)",27.4,49.4,2006-2007,2006,2007,599,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sadeghi2009,500,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf,"Western Indian Ocean (Persian Gulf, Iran)",27.4,49.4,2006-2007,2006,2007,303,FF,128,NA,NA,NA,NA,NA,NA,NA,NA,28,52,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-Sept,4,NA,303,0.0194,2.89,W in g and FL in cm,Sadeghi2009,500,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,"Red Sea, Arabian Sea and the Gulf stock ?",Indian,Western,IranŒæ,Persian Gulf,"Western Indian Ocean (Persian Gulf, Iran)",27.4,49.4,2006-2007,2006,2007,296,MM,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,0.0187,2.91,W in g and FL in cm,Sadeghi2009,500,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern African stock?,Indian,Western,Tanzania,Zanzibar ,Western Indian Ocean (Tanzania),-5.4,39.5,1960s,1960,1969,NA,B,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,All year,12,NA,NA,1.48E-05,3.0454,W in lbs and L in cm,Williams1964,619,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Indian stock,Indian,Central,India,Western and eastern coasts of India,Central Indian Ocean (Western and eastern coasts of India),10.87,74.34,1984-1988,1984,1988,NA,B,139,NA,NA,146,0.78,NA,Size-frequency,NA,3.846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yohannan1992,639,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Australia Torres Strait stock?,Indo-Pacific,Indo-Pacific,Australia,"Northeast Queensland State, Torres Strait","Indo-Pacific Ocean (Northeast Queensland State in Torres Strait, Australia)",-10.106,142.2946,2000-2002,2000,2002,2368,BB,150.68,NA,2368,134.7358491,0.16677,-4.8576,Otoliths,10,13.13124691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,2.72E-06,3.165,W in kg and TL in cm,Begg2006,57,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Australia Torres Strait stock?,Indo-Pacific,Indo-Pacific,Australia,"Northeast Queensland State, Torres Strait","Indo-Pacific Ocean (Northeast Queensland State in Torres Strait, Australia)",-10.106,142.2946,2000-2002,2000,2002,1271,FF,150.6886792,NA,1271,145.5886792,0.1523,-4.8093,Otoliths,10,14.88866454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,2.96E-06,3.148,W in kg and TL in cm,Begg2006,57,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Australia Torres Strait stock?,Indo-Pacific,Indo-Pacific,Australia,"Northeast Queensland State, Torres Strait","Indo-Pacific Ocean (Northeast Queensland State in Torres Strait, Australia)",-10.106,142.2946,2000-2002,2000,2002,1096,MM,129.5,NA,1096,131.7971698,0.1229,-7.2967,Otoliths,10,17.1133895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,4.22E-06,3.06788,W in kg and TL in cm,Begg2006,57,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Northern Australian stock?,Indo-Pacific,Indo-Pacific,Australia,Northern Territory waters,"Indo-Pacific Ocean (Northern Territory, Australia)",-10.46,133.397,1991-1993,1991,1993,7797,BB,150,NA,367,121.79,0.24,-3.248,Otoliths,11,9.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buckworth1998,77,paper
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Northern Australian stock?,Indo-Pacific,Indo-Pacific,Australia,Northern Territory waters,"Indo-Pacific Ocean (Northern Territory, Australia)",-10.46,133.397,1991-1993,1991,1993,4029,FF,150,NA,206,151.6,0.12,-6.631,Otoliths,11,18.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buckworth1998,77,paper
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Northern Australian stock?,Indo-Pacific,Indo-Pacific,Australia,Northern Territory waters,"Indo-Pacific Ocean (Northern Territory, Australia)",-10.46,133.397,1991-1993,1991,1993,3768,MM,125,NA,161,128.6,0.1,-9.8,Otoliths,11,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buckworth1998,77,paper
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific,Thailand ,Western coast of the Gulf of Thailand from Petchaburi to Surat Thani,Indo-Pacific Ocean (Western coast of the Gulf of Thailand),8.28,102.46,1974-1977,1974,1977,24317,B,100,NA,24317,110,0.1,NA,Size-frequency,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cheunpan1988,109,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Australia Torres Strait stock?,Indo-Pacific,Indo-Pacific,Australia,Queensland waters at Bramble Cay in Torres Strait,"Indo-Pacific Ocean (Queensland waters in Torres Strait, Australia)",-10.1,142.3,1960,1960,1960,NA,B,240,70,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McPherson1992,375,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern Australian stock?,Pacific,Southwest,Australia ,Eastern coast of Queensland,"Southwest Pacific Ocean (Eastern coast of Queensland, Australia)",-20.92,150.63,2001-2003,2001,2003,1412,BB,153,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ballagh2006,36,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern Australian stock?,Pacific,Southwest,Australia ,Eastern coast of Queensland,"Southwest Pacific Ocean (Eastern coast of Queensland, Australia)",-20.92,150.63,2001-2003,2001,2003,811,FF,153,NA,288,124.8,0.51,-0.39,Otoliths,15,5.492352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ballagh2006,36,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern Australian stock?,Pacific,Southwest,Australia ,Eastern coast of Queensland,"Southwest Pacific Ocean (Eastern coast of Queensland, Australia)",-20.92,150.63,2001-2003,2001,2003,601,MM,153,NA,213,104.7,0.75,-0.18,Otoliths,11,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ballagh2006,36,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Fiji stock?,Pacific,Southwest,Fiji,Fiji,Southwest Pacific Ocean (Fiji),-16.83,178.8,1981-1982,1981,1982,370,BF,127,23,NA,NA,NA,NA,NA,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lewis1983,345,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern Australian stock?,Pacific,Southwest,Australia ,Queensland waters at Bramble Cay in Torres Strait,Southwest Pacific Ocean (Eastern coast of Australia),-20.92,150.63,1977-1979,1977,1979,2587,BB,155,35,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McPherson1992,375,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern Australian stock?,Pacific,Southwest,Australia ,Queensland waters at Bramble Cay in Torres Strait,Southwest Pacific Ocean (Eastern coast of Australia),-20.92,150.63,1977-1979,1977,1979,1249,FF,155,35,670,155,0.17,-2.22,Otoliths,14,15.42705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,9.90E-05,2.95,W in kg and FL in cm,McPherson1992,375,pdf
Scomberomorus commerson,Narrow-barred Spanish mackerel,COM,Spanish mackerels,Scomberomorini,Scomberomorus,Eastern Australian stock?,Pacific,Southwest,Australia ,Queensland waters at Bramble Cay in Torres Strait,Southwest Pacific Ocean (Eastern coast of Australia),-20.92,150.63,1977-1979,1977,1979,1338,MM,127,19,759,127.5,0.25,-1.72,Otoliths,10,10.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,1.32E-05,2.89,W in kg and FL in cm,McPherson1992,375,pdf
